"","id","review_date","location","restaurant_name","review"
"1666","rn465479298","Reviewed March 7, 2017 "," Mai Khao","takieng thai restaurant","The Thai food here is so authentic and delicious.
The atmosphere and views from the balcony of Mai Khao beach are breathtaking - watch the sun set over dinner.More"
"1667","rn460979404","Reviewed February 18, 2017 "," Mai Khao","takieng thai restaurant","We were staying at a nearby hotel. Staff was present and offered great service.
The food was succulent and very tasty, especially their curries.
We highly recommend itMore"
"1668","rn458613897","Reviewed February 10, 2017 "," Mai Khao","takieng thai restaurant","My wife and me visited this restaurant while staying at the Renaissance. The food and service is absolutely top notch. A must try for all those staying at the hotel.More"
"1669","rn457740492","Reviewed February 6, 2017 "," Mai Khao","takieng thai restaurant","Quality of food is really excellent. Warm welcome and ambient wery quite. My wife she's allergic to the spicing food and they have cooked exclusively for her a Thai speciality without spice.More"
"1670","rn580954597","Reviewed 3 days ago "," Cape Panwa","curry night indian restaurant","We visited Curry Night last night. The chicken tikka masala was amazing. The Naans were very yummy too. We are still here for a few more nights so will definitely be back again. Lovely family run restaurant and lovely people!"
"1671","rn580828401","Reviewed 3 days ago "," Cape Panwa","curry night indian restaurant","We have just visited Curry Night
Fantastic food, lovely people
10/10
Definitely will return
One of the best Indians we have had"
"1672","rn578694602","Reviewed 1 week ago "," Cape Panwa","curry night indian restaurant","We stayed at Pullman , Panwa and Curry night was bang opposite the hotel. We stayed for 3 nights and ended up going there all the three nights. They made Phulkas , Dhal and Veges in homemade style . Food was very healthy and tasty...More"
"1673","rn577779462","Reviewed 2 weeks ago "," Cape Panwa","curry night indian restaurant","We had a lovely night and meal. A few steps from the Pullman over the road, up the stairs.
Had sizzling chicken, chicken tikka masala and a delicious veg curry.
Evening topped off with a visit from the owners little girl who gave us high...More"
"1674","rn577406621","Reviewed 2 weeks ago "," Cape Panwa","curry night indian restaurant","Lovely meal here at The Curry Night. We stayed at The Amatara Resort and it’s a short 5 minute walk from the resort. The food was delicious! Best Indian food we’ve had in a long time. The service was great, lovely people. We had a...More"
"1675","rn577068065","Reviewed 2 weeks ago "," Cape Panwa","curry night indian restaurant","We ate here a couple of times very very good food.Great service <f0><U+009F><U+0098><U+008A> Authentic vegetarian food. Also delivered to the resort. Things to try Bombay aloo, Aloo mutter, yellow dal ."
"1676","rn572640093","Reviewed April 11, 2018 "," Cape Panwa","curry night indian restaurant","Very good Dinner .... perfect<f0><U+009F><U+0091><U+008C> Very friendly Anita top host. We like it. And next year we come back...."
"1677","rn571667520","Reviewed April 7, 2018 "," Cape Panwa","curry night indian restaurant","A really nice curry house serving all the delicious dishes we have at home. The place was full when we went in which showed us it must be decent.
The poppadom and dips weren’t the usual mango chutney and onions we get from home but...More"
"1678","rn570924348","Reviewed April 3, 2018 "," Cape Panwa","curry night indian restaurant","Curry night is basically dream come true for me and my boyfriend. We're totally in love with the amazing flavours. The people are friendly which in my opinion is one of the most important ingredient to a restaurant and the fact that they deliver is...More"
"1679","rn570103538","Reviewed April 1, 2018 "," Cape Panwa","curry night indian restaurant","Traditional Indian food . Big portions. Very delicious. Absolutely friendly staff. Nice environment. Open till 11 at night."
"1680","rn569964036","Reviewed March 31, 2018 "," Cape Panwa","curry night indian restaurant","Stumbled upon this whilst looking for a place to eat near the hotel. Food was great- actually tasted like proper Indian food. Palak paneer (spinach and cottage cheese) was our favourite.
Worth an evening dinner. Had a family vibe!!
Thank you :)"
"1681","rn568863981","Reviewed March 26, 2018 "," Cape Panwa","curry night indian restaurant","If you get a chance to eat here do so the people that own it are friendly and polite but the food it's probably one of the best Indian places I've eaten at in Thailand or home."
"1682","rn568834316","Reviewed March 26, 2018 "," Cape Panwa","curry night indian restaurant","- very friendly stuff
- best Indian food I have eaten so far
Been there twice already during our stay and would return. Absolutely recommended to try."
"1683","rn568834183","Reviewed March 26, 2018 "," Cape Panwa","curry night indian restaurant","We had dinner here twice during our stay in the Pullman, right across the street.
The owner provides an excellent variety of Indian dishes, super tasty and fresh!
Interior is basic but clean, staff is friendly and warm hearted!
I recommend the chicken madras with...More"
"1684","rn567602590","Reviewed March 19, 2018 "," Cape Panwa","curry night indian restaurant","I arrived in the morning, I slept all evening and wanted to eat after 11pm. I just went by, saw the manager at the balcony, and asked : still open ? ""yeah no problem"" it was 11;30 pm.
As usual, great food, excellent service. One...More"
"1685","rn567602152","Reviewed March 19, 2018 "," Cape Panwa","curry night indian restaurant","Great service and absolute perfect food.
Recommendation:
Garlic naan
Curry madras
Chickeb tikka masalla
Coconut shake and chang for sure ;)
We will come back!"
"1686","rn566658408","Reviewed March 15, 2018 "," Cape Panwa","curry night indian restaurant","We hadn’t planned on having Indian food. We walked past the restaurant and decided we would pop in. The food was delicious and well spiced. Very much enjoyed by all the family."
"1687","rn566066000","Reviewed March 12, 2018 "," Cape Panwa","curry night indian restaurant","It was ok... it is not the best indian ever but you can eat correctly for a reasonable price
We will not come again but it was quite nice"
"1688","rn562250474","Reviewed February 22, 2018 "," Cape Panwa","curry night indian restaurant","Being vegetarian and going Thailand was not going to be easy. Especially as i am the most picky eater there is!!
We had high hopes for our hotel food as it was a 5 star hotel, but the food was pants.
Our honeymoon was 3weeks...More"
"1689","rn561030547","Reviewed February 17, 2018 "," Cape Panwa","curry night indian restaurant","What a nice surprise to get such excellent food, in fact, nothing to fault. Really delicious food at very reasonable prices."
"1690","rn560970327","Reviewed February 16, 2018 "," Cape Panwa","curry night indian restaurant","We LOVE Indian food and decided to visit this restaurant based on reviews found here on TripAdvisor. We were not disappointed. Appetizers were great, mains and side delicious. Staff attentive and friendly. Would definitely recommend."
"1691","rn560150581","Reviewed February 12, 2018 "," Cape Panwa","curry night indian restaurant","It wasnt easy to get Some delicous and vegetarian food in Thailand, but than we stayed in pullman a hotel on phuket. On the Other side of the hotel was the Indian Restaurant ""Curry Night"". My wife and me just love it here. We can...More"
"1692","rn560000301","Reviewed February 12, 2018 "," Cape Panwa","curry night indian restaurant","Second time we have been here and even better tonight! We shared a starter forget the name but was chicken marinated and wrapped in spinach very good. For mains we had sizzling chicken ( lovely) and the old faithful chicken tikka masala also very good,...More"
"1693","rn559810200","Reviewed February 11, 2018 "," Cape Panwa","curry night indian restaurant","We went there for lunch. The food was amazing, good quality and tasty which tasted exactly like what we had in India. The price was decent. Service was 5 stars. Definitely worth visiting."
